iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__class_weight,param_randomforestclassifier__criterion,param_randomforestclassifier__max_features,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.5000423908233642,0.018498732553068973,0.04118800163269043,0.003999255873803832,True,balanced,entropy,sqrt,6,12,172,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 172}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.5495149612426757,0.03170578922461296,0.12155628204345703,0.0023951471931663976,False,balanced,gini,auto,5,16,615,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 16, 'randomforestclassifier__n_estimators': 615}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.5185039043426514,0.018964271128642712,0.10360007286071778,0.006739438342571928,True,balanced,entropy,auto,7,3,488,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 7, 'randomforestclassifier__min_samples_split': 3, 'randomforestclassifier__n_estimators': 488}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.8962299823760986,0.02110785936735274,0.14280567169189454,0.020191731725694276,True,,entropy,auto,6,9,609,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 9, 'randomforestclassifier__n_estimators': 609}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.3726770877838135,0.012429500545363409,0.15704383850097656,0.02883391901333528,False,,gini,auto,6,13,601,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 13, 'randomforestclassifier__n_estimators': 601}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.47504558563232424,0.016039375623198997,0.04822440147399902,0.002529827793498398,False,,entropy,sqrt,4,10,215,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 215}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,232,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.59424204826355,0.04446188727404084,0.20996789932250975,0.006429649908261256,False,balanced,entropy,auto,7,9,967,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 7, 'randomforestclassifier__min_samples_split': 9, 'randomforestclassifier__n_estimators': 967}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.279990386962891,0.027515363427276007,0.1567441463470459,0.004604000034686006,True,balanced,entropy,auto,9,7,704,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 7, 'randomforestclassifier__n_estimators': 704}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.8476801872253418,0.03646430326768383,0.07946386337280273,0.003072499755633778,False,,gini,sqrt,2,14,355,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 14, 'randomforestclassifier__n_estimators': 355}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.0027567386627196,0.013169779973647265,0.08598108291625976,0.0015296421984765788,False,balanced,gini,auto,3,15,355,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 15, 'randomforestclassifier__n_estimators': 355}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.1063563823699951,0.010700258673143217,0.07134380340576171,0.0018959217783127051,True,balanced,gini,auto,2,8,321,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 321}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.193886375427246,0.016880728253865215,0.20230979919433595,0.021351454185817333,False,,gini,auto,9,15,853,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 15, 'randomforestclassifier__n_estimators': 853}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.373794174194336,0.019141071862242807,0.20322847366333008,0.022112345405511814,False,,entropy,sqrt,8,14,961,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 8, 'randomforestclassifier__min_samples_split': 14, 'randomforestclassifier__n_estimators': 961}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.330840015411377,0.017171553471767274,0.027039003372192384,0.0021879007225012272,False,balanced,entropy,auto,5,7,106,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 7, 'randomforestclassifier__n_estimators': 106}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,232,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.0736123085021974,0.03451857995834554,0.07439694404602051,0.006065171941830255,True,balanced,gini,auto,1,10,342,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 342}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.0218846797943115,0.022473717597632736,0.18129186630249022,0.011107163310650812,False,balanced,entropy,sqrt,5,12,831,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 831}",1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.2116116523742675,0.02453581035851981,0.11306862831115723,0.00754172967514437,False,,gini,sqrt,2,16,541,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 16, 'randomforestclassifier__n_estimators': 541}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.5907235622406006,0.024150367896832014,0.057552337646484375,0.00846872254750517,False,balanced,gini,auto,3,8,226,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 226}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.6695080280303956,0.010825495332351387,0.04920406341552734,0.0018533386280403402,True,balanced,gini,sqrt,1,9,219,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 9, 'randomforestclassifier__n_estimators': 219}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.0223431587219238,0.012654443803936606,0.07538180351257324,0.003218943495689039,True,balanced,entropy,sqrt,3,19,320,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 19, 'randomforestclassifier__n_estimators': 320}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.3243316650390624,0.013784059508339094,0.08949298858642578,0.004272320351778276,True,balanced,gini,sqrt,9,12,416,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 416}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.891491413116455,0.06584216541003764,0.15684981346130372,0.004762962748361371,False,balanced,entropy,auto,2,11,751,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 11, 'randomforestclassifier__n_estimators': 751}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.7325099945068358,0.026619865552191868,0.17256317138671876,0.008229863949409149,False,,entropy,sqrt,7,8,788,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 7, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 788}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.9506734371185304,0.04930311442861384,0.15058364868164062,0.00952561850746427,True,,entropy,sqrt,6,5,640,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 640}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.2979822158813477,0.009344208479574262,0.09613361358642578,0.004195355606744566,True,,gini,sqrt,6,6,409,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 6, 'randomforestclassifier__n_estimators': 409}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.1509276390075684,0.009280584224126665,0.09569544792175293,0.007264814923975244,False,balanced,entropy,auto,2,9,425,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 9, 'randomforestclassifier__n_estimators': 425}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.2009702205657957,0.026243137311363875,0.21995043754577637,0.021672279318021154,False,balanced,entropy,sqrt,4,15,840,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 15, 'randomforestclassifier__n_estimators': 840}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.2507073879241943,0.012930933889540534,0.10560240745544433,0.004675801871635868,False,balanced,gini,sqrt,9,3,483,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 3, 'randomforestclassifier__n_estimators': 483}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.4613967895507813,0.0673280611642647,0.1121610164642334,0.010117514168497913,True,balanced,gini,sqrt,8,3,434,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 8, 'randomforestclassifier__min_samples_split': 3, 'randomforestclassifier__n_estimators': 434}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.497507429122925,0.018299685700137902,0.2379605770111084,0.01309506149728312,False,,entropy,auto,5,7,939,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 7, 'randomforestclassifier__n_estimators': 939}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.7393869400024414,0.08042634290674998,0.05865545272827148,0.0016721156806714366,True,,gini,sqrt,4,6,225,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 6, 'randomforestclassifier__n_estimators': 225}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.5295570373535157,0.032456515800153164,0.15917396545410156,0.020490910673327627,False,,gini,sqrt,2,8,627,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 627}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.350549602508545,0.02087380250461293,0.19531116485595704,0.02742442927943846,True,balanced,entropy,auto,9,14,708,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 14, 'randomforestclassifier__n_estimators': 708}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.8766239643096925,0.07844654729070566,0.18937325477600098,0.03686002337994689,False,,entropy,auto,8,19,709,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 8, 'randomforestclassifier__min_samples_split': 19, 'randomforestclassifier__n_estimators': 709}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.0911444664001464,0.02864143139522601,0.18470149040222167,0.020421921419297717,False,,gini,auto,2,19,783,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 19, 'randomforestclassifier__n_estimators': 783}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.562770938873291,0.024712735951265503,0.05173711776733399,0.003998384910496999,False,,entropy,sqrt,4,6,196,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 6, 'randomforestclassifier__n_estimators': 196}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.3162839412689209,0.022687525752433116,0.03163752555847168,0.008345021147796665,False,balanced,entropy,sqrt,3,18,109,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 18, 'randomforestclassifier__n_estimators': 109}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.3732710838317872,0.013581389223535304,0.11673927307128906,0.006494614975779041,False,,entropy,auto,6,17,525,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 17, 'randomforestclassifier__n_estimators': 525}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.5921133518218994,0.017585646030496588,0.058014726638793944,0.004883188811065455,False,balanced,gini,auto,6,11,209,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 11, 'randomforestclassifier__n_estimators': 209}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.9000785827636717,0.030151624246667768,0.22001938819885253,0.006956441431668665,True,balanced,gini,sqrt,1,10,972,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 972}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.5929800987243652,0.010130017592991347,0.0472165584564209,0.0010700991270835242,True,,entropy,sqrt,5,19,195,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 19, 'randomforestclassifier__n_estimators': 195}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.28231782913208,0.022363727434975663,0.09582104682922363,0.004000320003777159,True,,gini,sqrt,7,10,433,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 7, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 433}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.8464037895202636,0.01430894298938643,0.08067131042480469,0.007218771541497815,False,,gini,sqrt,6,15,369,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 15, 'randomforestclassifier__n_estimators': 369}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
